Recipient,Supplier,Year of order, ,Number ordered, ,Weapon designation,Weapon description,Number delivered, ,Year(s) of delivery,status,Comments,SIPRI TIV per unit,SIPRI TIV for total order,SIPRI TIV of delivered weapons
Japan,United States,1972,?,6,,Mk-42 127mm,naval gun,6,,1976; 1979; 1983,New,For 3 Tachikaze destroyers produced in Japan,4.7,28.2,28.2
Japan,United States,1963,?,8,,Mk-42 127mm,naval gun,8,,1967; 1968; 1969; 1970,New,For 4 Takatsuki frigates produced in Japan,4.7,37.6,37.6
Japan,United States,1983,?,2,?,Mk-42 127mm,naval gun,2,,1986,New,For 1 Hatakaze destroyer produced in Japan,4.7,9.4,9.4
Japan,United States,2003,,2,,Mk-45-4 127mm,naval gun,2,,2007; 2008,New,For 2 Atago destroyers produced in Japan,7.5,15,15
Japan,United States,2007,?,4,,Mk-45-4 127mm,naval gun,4,,2012; 2013; 2014,New,For 4 Akizuki frigates produced in Japan,7.5,30,30
Japan,United States,2017,?,12,,Mk-45-4 127mm,naval gun,5,,2022; 2023,New,For 12 Mogami (FFM or 30DDX) frigates produced in Japan,7.5,90,37.5
Japan,United States,2013,?,2,,Mk-45-4 127mm,naval gun,2,,2018; 2019,New,For 2 Asahi frigates produced in Japan,7.5,15,15
Japan,United States,2015,?,2,,Mk-45-4 127mm,naval gun,2,,2020; 2021,New,Produced under licence in Japan; for 2 Maya destroyers produced in Japan,7.5,15,15
Japan,United States,1988,?,34,,Mk-15 Phalanx,naval gun,34,?,1989; 1990; 1991; 1992; 1993; 1994; 1995; 1996,New,For 6 Abukuma Class frigates produced in Japan and modernization of 12 Hatsuyuki and 2 Shirane Class frigates,7,238,238
Japan,United States,1998,?,4,,Mk-15 Phalanx,naval gun,4,,2000,New,$49 m deal; probably for Murasame frigates,7,28,28
Japan,United States,1981,?,31,,Mk-15 Phalanx,naval gun,31,?,1982; 1986; 1987; 1988; 1989; 1990; 1991,New,For 2 Hatakaze destroyers and 8 Asagiri frigates produced in Japan and modernization of 3 Tachikaze destroyers and 1 Takatsuki and 2 Haruna frigates,7,217,217
Japan,United States,1995,,2,,Mk-15 Phalanx,naval gun,2,?,1998,New,$7.7 m deal; for 1 Kongou destroyer produced in Japan,7,14,14
Japan,United States,1993,?,38,?,Mk-15 Phalanx,naval gun,38,?,1996; 1997; 1998; 1999; 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007,New,For 2 Improved Kongou destroyers; 9 Murasame and 5 Takanami frigates and 3 Oosumi AALS produced in Japan; incl some Block-1B version,7,266,266
Japan,United States,1988,?,6,,Mk-15 Phalanx,naval gun,6,?,1993; 1995; 1996,New,$66 m deal; for 3 Kongou destroyers produced in Japan,7,42,42
Japan,United States,2007,?,8,,Mk-15 Phalanx,naval gun,8,,2012; 2013; 2014,New,For 4 Akizuki frigates produced in Japan; Block-1B version,7,56,56
Japan,United States,2013,?,4,,Mk-15 Phalanx,naval gun,4,,2018; 2019,New,For 2 Asahi frigate produced in Japan,7,28,28
Japan,United States,2015,?,4,,Mk-15 Phalanx,naval gun,4,,2020; 2021,New,For 2 Maya destroyers produced in Japan,7,28,28
Japan,United States,2011,,4,,SeaRAM,naval SAM system,4,,2015; 2017,New,For 2 Izumo helicopter carriers produced in Japan,7,28,28
Japan,United States,2017,?,12,,SeaRAM,naval SAM system,5,,2022; 2023,New,For 12 Mogami (FFM or 30DDX) frigates produced in Japan,7,84,35
Japan,United States,1981,?,2,,Mk-74 Tartar GMFCS,naval SAM system,2,,1986; 1988,New,For 2 Hatakaze destroyers produced in Japan,28.75,57.5,57.5
Japan,United States,1972,?,3,,Mk-74 Tartar GMFCS,naval SAM system,3,,1976; 1979; 1983,New,For 3 Tachikaze destroyers produced in Japan,28.75,86.25,86.25
Japan,United States,1960,?,1,,Mk-74 Tartar GMFCS,naval SAM system,1,,1965,New,For 1 Amatsukaze destroyer produced in Japan,28.75,28.75,28.75
Japan,United States,1957,?,2,,Mk-108 Weapon Alpha,ASW rocket launcher,2,,1960,New,For 2 Akizuki frigates produced in Japan,1.5,3,3
Japan,United States,1959,?,3,,Mk-108 Weapon Alpha,ASW rocket launcher,3,,1961; 1963,New,For 2 Isuzu frigates produced in Japan and modernization of 1 Fletcher (Ariake) destroyer,1.5,4.5,4.5
Kenya,Italy,1984,?,2,,Compact 76mm,naval gun,2,,1987,New,For 2 Province (Nyayo) FAC from UK,2.5,5,5
Kenya,Italy,1996,?,2,,Compact 76mm,naval gun,2,?,1997,New,For 2 Shujaa patrol craft from Spain,2.5,5,5
Kenya,Montenegro,2016,?,1,,AK-630 30mm,naval gun,1,,2017,Second hand,Second-hand; for modernization of Jasiri OPV,0.4,0.4,0.4
Kenya,Montenegro,2016,?,1,,SAK-70 Mk-1 57mm,naval gun,1,,2017,Second hand,Second-hand; for modernization of Jasiri OPV,0.9,0.9,0.9
Kenya,United Kingdom,1981,?,4,,GCM-AO3 30mm,naval gun,4,,1982; 1983,New,For modernization of 3 Brooke-32m (Madaraka) and 1 Brooke-37.5m (Mamba) patrol craft to FAC,1,4,4
South Korea,Italy,1978,?,68,,Compact 76mm,naval gun,68,,1981; 1982; 1983; 1984; 1985; 1986; 1988; 1989; 1990; 1993; 1997,New,For 9 Ulsan; 24 Po Hang; 4 Donghae frigates; 1 Won San minelayer and 1 Han Kang OPV produced in South Korea,2.5,170,170
South Korea,Italy,1978,?,55,,Compact 40L70,naval gun,55,,1985; 1986; 1988; 1989; 1990; 1993,New,For 5 Ulsan and 20 Po Hang frigates produced in South Korea,2.5,137.5,137.5
South Korea,Italy,1992,,3,,Compatto 127mm,naval gun,3,,1998; 1999; 2000,New,For 3 KDX-1 (Kwanggaeto the Great) frigates produced in South Korea,5.25,15.75,15.75
South Korea,Netherlands,1991,?,2,,Goalkeeper,naval gun,2,,1998,New,For 1 KDX-1 (Kwanggaeto the Great) frigate produced in South Korea,10,20,20
South Korea,Netherlands,1995,,4,,Goalkeeper,naval gun,4,,1999; 2000,New,For 2 KDX-1 (Kwanggaeto the Great) frigates produced in South Korea,10,40,40
South Korea,Netherlands,1999,,3,,Goalkeeper,naval gun,3,,2003; 2004; 2005,New,For 3 KDX-2 frigates produced in South Korea,10,30,30
South Korea,Netherlands,2003,,5,,Goalkeeper,naval gun,5,,2007; 2008; 2010; 2012,New,$54 m deal; for 1 Dokdo (LPX) AALS and 3 KDX-3 destroyers produced in South Korea,10,50,50
South Korea,United States,1979,?,16,,EE-30 30mm,naval gun,16,,1982; 1983; 1984; 1985; 1986; 1988,New,For 4 Donghae and 4 Pohang corvettes produced in South Korea,1,16,16
South Korea,United States,2002,,3,,Mk-41 VLS,naval SAM system,3,,2008; 2010; 2012,New,For 3 Daewang (KDX-3) destroyers produced in South Korea,20,60,60
South Korea,United States,1999,?,6,,Mk-41 VLS,naval SAM system,6,,2003; 2004; 2005; 2006; 2007; 2008,New,For 6 Yi Sun-Shin (KDX-2) destroyers produced in South Korea,20,120,120
South Korea,United States,2019,?,3,,Mk-41 VLS,naval SAM system,0,,,New,For 3 Daewang (KDX-3 Batch-2) destroyers produced in South Korea,20,60,0
South Korea,United States,1999,,3,,Mk-45 127mm,naval gun,3,,2003; 2004; 2005,New,$22 m deal; produced under licence in South Korea; for 3 KDX-2 frigates produced in South Korea; Mk-45 Mod-4 version,5.25,15.75,15.75
South Korea,United States,2002,?,3,,Mk-45 127mm,naval gun,3,,2008; 2010; 2012,New,For 3 KDX-3 destroyers produced in South Korea,5.25,15.75,15.75
South Korea,United States,2009,?,6,?,Mk-45 127mm,naval gun,6,,2013; 2014; 2015; 2016,New,For 6 Incheon (FFX) frigates produced in South Korea,5.25,31.5,31.5
South Korea,United States,2012,?,1,,Mk-45-4 127mm,naval gun,1,,2018,New,For 1 FFX-2 (Daegu) frigate produced in South Korea,7.5,7.5,7.5
South Korea,United States,2017,?,7,,Mk-45-4 127mm,naval gun,6,?,2021; 2023,New,For 7 Daegu (FFX-2) frigates produced in South Korea,7.5,52.5,45
South Korea,United States,2011,,6,,Mk-15 Phalanx,naval gun,6,,2013; 2014; 2015; 2016,New,Phalanx Block-1B version for 6 Incheon (FFX) frigates produced in South Korea,7,42,42
South Korea,United States,2014,,9,,Mk-15 Phalanx,naval gun,8,?,2018; 2021; 2023,New,$123 m deal; Phalanx Block-1B version for 8 Daegu (improved Incheon or FFX Batch-2) frigates and 1 Soyang (AOE-2) support ship produced in South Korea,7,63,56
South Korea,United States,2015,?,2,,Mk-15 Phalanx,naval gun,2,,2021,New,For 1 Dokdo AALS produced in South Korea,7,14,14
South Korea,United States,2022,,4,,Mk-15 Phalanx,naval gun,0,,,New,Mk-15 Mod-25 version,7,28,0
Libya,Italy,1978,?,1,,Albatros,naval SAM system,1,,1983,New,Albatross Mk-2 SAM for modernization of 1 Dat Assawari frigate,5,5,5
Libya,Italy,1975,?,10,,Compact 76mm,naval gun,10,,1982; 1983; 1984,New,For 10 Combattante-2G (Beir) FAC from France,2.5,25,25
Libya,Italy,1975,?,16,,Compact 40L70,naval gun,16,,1977; 1978; 1982; 1983; 1984,New,For 10 Combattante-2G (Beir) FAC and 2 PS-700 (Ibn Ouf) landing ships from France,2.5,40,40
Malaysia,France,1981,?,2,,Compact 100mm,naval gun,2,,1984,New,For 2 FS-1500 (Kasturi) frigates from FRG,5.25,10.5,10.5
Malaysia,France,1983,?,2,,Compact 100mm,naval gun,2,,1985; 1986,New,For 2 Musytari OPV from South Korea,5.25,10.5,10.5
Malaysia,Italy,2000,?,6,,Super Rapid 76mm,naval gun,6,?,2006; 2009; 2010,New,For 6 MEKO-A100 (Kedah) OPV from FRG,2.75,16.5,16.5
Malaysia,Sweden,1981,?,2,,375mm Twin,ASW MRL,2,,1984,New,For 2 FS-1500 (Kasturi) frigates from FRG,3.5,7,7
Malaysia,Sweden,1981,?,2,,SAK-70 Mk-1 57mm,naval gun,2,,1984,New,For 2 FS-1500 (Kasturi) frigates from FRG,2.25,4.5,4.5
Malaysia,Sweden,1970,?,4,,SAK-70 Mk-1 57mm,naval gun,4,,1972; 1973,New,For 4 Combattante-2 (Perdana) FAC from France,2.25,9,9
Malaysia,Sweden,1973,?,6,,SAK-70 Mk-1 57mm,naval gun,6,,1976; 1977,New,For 6 FPB-45 (Jerong) patrol craft frpm FRG,2.25,13.5,13.5
Malaysia,Sweden,1979,,1,,SAK-70 Mk-1 57mm,naval gun,1,,1980,New,For 1 Sri Indera Sakti support ship from Germany,2.25,2.25,2.25
Malaysia,Sweden,1981,,2,,SAK-70 Mk-1 57mm,naval gun,2,,1983,New,For 1 Sri Indera Sakti support ship from Germany,2.25,4.5,4.5
Malaysia,Sweden,1992,?,2,,SAK-70 Mk-2 57mm,naval gun,2,,1999,New,For 2 Lekiu frigates from UK,2.5,5,5
Malaysia,Sweden,2013,,6,,SAK-70 Mk-2 57mm,naval gun,0,,,New,$57 m deal; SAK-70 Mk-3 version; for 6 Gowind frigates from France; probably including assembly and/or production of components in Malaysia,2.5,15,0
Malaysia,United States,1981,,4,,EE-30 30mm,naval gun,4,,1984,New,For 2 FS-1500 (Kasturi) frigates from FRG,1,4,4
Malaysia,United States,1983,?,2,,EE-30 30mm,naval gun,2,,1985; 1986,New,For 2 Musytari OPV from South Korea,1,2,2
Mexico,Italy,2001,?,4,,Compact 76mm,naval gun,4,,2003; 2011; 2012,New,For 4 Oaxaca OPV produced in Mexico,2.5,10,10
Mexico,Italy,1994,,1,,Compact 76mm,naval gun,1,,1995,New,For modernization of 1 Azueta (Edsall) frigate,2.5,2.5,2.5
Mexico,Sweden,2014,,4,,SAK-70 Mk-2 57mm,naval gun,4,,2016; 2017; 2018; 2021,New,SAK-70 Mk-3 version; for 4 Oaxaca OPV produced in Mexico,2.5,10,10
Mexico,Sweden,1998,,8,,SAK-70 Mk-2 57mm,naval gun,8,,1999; 2000; 2001; 2003,New,Incl 4 SAK-70 Mk-3 version; for 4 Sierra and 4 Durango OPVs produced in Mexico,2.5,20,20
Mexico,Sweden,2017,?,1,,SAK-70 Mk-2 57mm,naval gun,1,,2020,New,SAK-70 Mk-3 version; for 1 SIGMA-105 (Reformador) frigate from Netherlands,2.5,2.5,2.5
Mexico,United States,2018,?,1,,Mk-56 VLS,naval SAM system,1,,2020,New,For 1 SIGMA-105 (Reformador) frigate from Netherlands,5,5,5
Morocco,Italy,1977,,1,,Albatros,naval SAM system,1,,1983,New,For 1 Descubierta frigate from Spain,5,5,5
Morocco,Italy,1977,?,5,,Compact 76mm,naval gun,5,,1981; 1982; 1983,New,For 1 Descubierta frigate and 4 Lazaga FAC from Spain,2.5,12.5,12.5
Morocco,Italy,1973,?,2,,Compact 76mm,naval gun,2,,1976; 1977,New,For 2 PR-72 (Okba) patrol craft from France,2.5,5,5
Morocco,Italy,2008,,5,?,Super Rapid 76mm,naval gun,5,?,2011; 2012; 2014,New,For 3 SIGMA frigates from Netherlands and 1 FREMM frigate and 1 OPV-70 OPV from France,2.75,13.75,13.75
Morocco,Sweden,1977,,1,,375mm Twin,ASW MRL,1,,1983,New,For 1 Descubierta frigate from Spain,3.5,3.5,3.5
Myanmar,China,2001,,8,?,AK-230 30mm,naval gun,8,?,2004; 2005; 2007,New,For 4 Myamnar FAC produced in Myanmar; supplier uncertain,1,8,8
Myanmar,China,2010,?,6,,NG-18 30mm,naval gun,6,,2014; 2015,New,For 2 Kyan Sittha frigates produced in Myanmar,1,6,6
Myanmar,China,2011,?,2,?,NG-18 30mm,naval gun,2,,2016,New,For 1 Tabinshwehti corvette produced in Myanmar; supplier possibly China,1,2,2
Myanmar,China,2009,?,2,?,NG-18 30mm,naval gun,2,?,2013; 2014,New,For 2 FAC-491 FAC produced in Myanmar,1,2,2
Myanmar,China,1991,?,5,?,Type-76A 37mm,naval gun,5,?,1998; 1999; 2000; 2001; 2002,New,For 5 Myanmar patrol craft produced in Myanmar,2.5,12.5,12.5
Myanmar,Israel,1997,?,4,?,Compact 76mm,naval gun,4,,2001; 2003,Second hand,Second-hand; for 2 Anawratha corvettes from China; supplier uncertain (could be South Africa),1,4,4
Myanmar,Israel,2006,?,1,,Compact 76mm,naval gun,1,,2011,Second hand,Second-hand; for 1 Aung Zeya frigate from China; supplier uncertain (could be South Africa),1,1,1
Myanmar,United Kingdom,1955,?,5,,Mk-1 114mm,naval gun,5,?,1956; 1957,Second hand but modernized,Second-hand; probably modernized before delivery; for 5 MTB/MGB FAC,0.2,0.99,0.99
Netherlands,Denmark,2007,?,4,,Compact 76mm,naval gun,4,,2012; 2013,Second hand,Second-hand; for 2 Holland OPV produced in Netherlands and 2 from Romania,1,4,4
Netherlands,Italy,2020,,4,,127/64LW 127mm,naval gun,0,,,New,For modernization of 4 De Zeven Provinciën (LCF) frigates; delivery planned by 2026,7,28,0
Netherlands,Italy,1974,?,12,,Compact 76mm,naval gun,12,?,1978; 1979; 1980; 1981; 1982; 1983; 1984; 1985,New,For 10 Kortenaer frigates produced in Netherlands,2.5,30,30
Netherlands,Italy,1975,?,6,,Compact 76mm,naval gun,6,?,1978; 1979; 1980; 1981; 1982; 1983,New,For modernization of 6 Van Speyk frigates,2.5,15,15
Netherlands,Italy,1985,?,8,,Compact 76mm,naval gun,8,,1991; 1992; 1993; 1994; 1995,New,For 8 Doorman frigates produced in Netherlands,2.5,20,20
Netherlands,Italy,1996,,4,,Compatto 127mm,naval gun,4,,2002; 2003; 2004; 2005,Second hand but modernized,Second-hand but modernized before delivery; for 4 De Zeven Provincien frigates produced in Netherlands,3.47,13.86,13.86
Netherlands,Italy,2023,?,3,,Sovraponte 76mm,naval gun,0,,,New,For 1 Karel Doorman and 1 Rotterdam landing ship and 1 Den Helder support ship; selected but not yet ordered by end-2023,0,0,0
Netherlands,Italy,2023,,3,,Sovraponte 76mm,naval gun,0,,,New,For 2 ASWF frigates produced in Netherlands,0,0,0
Netherlands,Sweden,1949,?,24,,375mm Quad,ASW MRL,24,,1954; 1955; 1956; 1957; 1958,New,For 4 Holland and 8 Friesland destroyers produced in Netherlands,5,120,120
Netherlands,Sweden,1947,?,8,,SAK-60 57mm,naval gun,8,,1953,New,For 2 De Ruyter cruisers produced in Netherlands,3.5,28,28
Netherlands,Sweden,1949,,24,,TAK-120 L/50 120mm,naval gun,24,,1954; 1955; 1956; 1957; 1958,New,For 4 Holland and 8 Friesland destroyers produced in Netherlands,5,120,120
Netherlands,Sweden,1946,?,8,,TAK-152 L/53 Twin,naval gun,8,,1953,New,Including production in Netherlands; for 2 De Ruyter cruisers produced in Netherlands,12,96,96
Netherlands,United States,1961,?,1,,MK-10 Terrier,naval SAM system,1,,1964,New,For modernization of 1 Zeven Provinciën cruiser,35,35,35
Netherlands,United States,1980,?,2,,Mk-29 IBPDMS,naval SAM system,2,,1986,New,For 2 Van Heemskerck frigates produced in Netherlands,5,10,10
Netherlands,United States,1967,?,2,,Mk-29 IBPDMS,naval SAM system,2,,1975; 1976,New,For 2 Tromp frigates produced in Netherlands,5,10,10
Netherlands,United States,1974,?,10,,Mk-29 IBPDMS,naval SAM system,10,,1978; 1979; 1980; 1981; 1982; 1983,New,For 10 Kortenear frigates produced in Netherlands,5,50,50
Netherlands,United States,1995,?,4,,Mk-41 VLS,naval SAM system,4,,2002; 2003; 2004; 2005,New,For 4 De Zeven Provincien frigates produced in Netherlands,20,80,80
Netherlands,United States,2023,?,2,,Mk-41 VLS,naval SAM system,0,,,New,For 2 ASWF frigates produced in Netherlands,20,40,0
Netherlands,United States,1984,?,8,,Mk-48 GMVLS,naval SAM system,8,,1991; 1992; 1993; 1994; 1995,New,For 8 Doorman frigates produced in Netherlands,5,40,40
Netherlands,United States,1967,?,2,,Mk-74 Tartar GMFCS,naval SAM system,2,,1975; 1976,New,For 2 Tromp frigates produced in Netherlands,28.75,57.5,57.5
Netherlands,United States,1980,?,2,,Mk-74 Tartar GMFCS,naval SAM system,2,,1986,New,For 2 Van Heemskerck frigates produced in Netherlands,28.75,57.5,57.5
Nigeria,Italy,1977,,1,,Albatros,naval SAM system,1,,1982,New,For 1 MEKO-360 (Republic) frigate from FRG,5,5,5
Nigeria,Italy,1975,,2,,Compact 76mm,naval gun,2,,1980,New,For 2 Erinomi corvettes from UK,2.5,5,5
Nigeria,Italy,1977,,6,,Compact 76mm,naval gun,6,,1980; 1981; 1982,New,For 3 FPB-57 (Ekpe) FAC from FRG and 3 Combattante-3 (Siri) FAC from France,2.5,15,15
Nigeria,Italy,1977,,10,,Compact 40L70,naval gun,10,,1980; 1981; 1982,New,For 1 MEKO-360 (Republic or Aradu) frigate and 3 FPB-57 (Ekpe) FAC from FRG and 3 Combattante-3 (Siri) FAC from France,2.5,25,25
Nigeria,Italy,1978,?,1,,Compatto 127mm,naval gun,1,,1982,New,For 1 MEKO-360 (Republic or Aradu) frigate from FRG,5.25,5.25,5.25
Nigeria,Italy,2021,,2,,Super Rapid 76mm,naval gun,0,,,New,For 2 OPV-76 OPV from Turkey,2.75,5.5,0
Nigeria,Sweden,1975,,2,,375mm Twin,ASW MRL,2,,1980,New,For 2 Erinomi corvettes from UK,3.5,7,7
Nigeria,United Kingdom,1963,?,1,,102mm Mk-19,naval gun,1,,1965,Second hand but modernized,Second-hand; probably modernized before delivery; for 1 Nigeria frigate from Netherlands,1.49,1.49,1.49
Nigeria,United States,1977,?,28,,EE-30 30mm,naval gun,28,?,1978; 1980; 1981; 1982,New,For 3 FPB-57 (Ekpe) FAC from FRG and 3 Combattante-3 (Siri) FAC from France and modernization of 4 Argungu and 4 Brooke-32m (Makurdi) patrol craft,1,28,28
Nigeria,United States,1983,,2,,EE-30 30mm,naval gun,2,,1987; 1988,New,For 2 Lerici MCM ships from Italy,1,2,2
Norway,Italy,2000,?,11,,Super Rapid 76mm,naval gun,11,,2006; 2007; 2008; 2009; 2010; 2011; 2012; 2013,New,For 5 Nansen frigates from Spain and 6 Skjold FAC produced in Norway,2.75,30.25,30.25
Norway,Sweden,1977,,3,,SAK-70 Mk-1 57mm,naval gun,3,,1981; 1982,New,For 3 Nordkapp OPV produced in Norway,2.25,6.75,6.75
Norway,Sweden,1999,?,1,,SAK-70 Mk-1 57mm,naval gun,1,,2002,New,Probably second-hand; for 1 Svalbard OPV produced in Norway,2.25,2.25,2.25
Norway,Sweden,1964,?,20,,TAK-76 76mm,naval gun,20,?,1966; 1967,New,For 20 Storm FAC produced in Norway,1.5,30,30
Norway,United States,1968,?,5,,Mk-29 IBPDMS,naval SAM system,5,?,1973; 1977; 1978; 1979,New,For modernization of 5 Oslo frigates,5,25,25
Norway,United States,1963,?,10,,Mk-33 76mm,naval gun,10,,1966; 1967,New,For 5 Oslo frigates produced in Norway,2.5,25,25
Norway,United States,1962,?,2,,Mk-34 76mm,naval gun,2,,1965; 1967,New,For 2 Sleipner corvettes produced in Norway,1.5,3,3
Norway,United States,2000,?,5,,Mk-41 VLS,naval SAM system,5,,2006; 2007; 2008; 2009; 2011,New,For 5 Nansen frigates from Spain,20,100,100
New Zealand,United States,1991,?,2,,Mk-41 VLS,naval SAM system,2,,1997; 1999,New,For 2 MEKO-200ANZ (Te Kaha) frigates from FRG,20,40,40
New Zealand,United States,1989,?,2,,Mk-45 127mm,naval gun,2,,1997; 1999,New,For 2 MEKO-200ANZ (Te Kaha) frigates from FRG,5.25,10.5,10.5
New Zealand,United States,1994,,2,,Mk-15 Phalanx,naval gun,2,?,1995; 1996,New,$17.6 m deal; for modernization of Wellington (Leander) frigates,7,14,14
Oman,France,1992,?,2,,Crotale-NG,naval SAM system,2,,1996; 1997,New,For 2 Qahir corvettes from UK,10,20,20
Oman,Italy,1980,?,1,,Compact 76mm,naval gun,1,,1982,New,For 1 Province (Dhofar) FAC from UK,2.5,2.5,2.5
Oman,Italy,1986,?,1,,Compact 76mm,naval gun,1,,1989,New,For 1 Province (Dhofar) FAC from UK,2.5,2.5,2.5
Oman,Italy,1981,,2,,Compact 76mm,naval gun,2,,1983; 1984,New,For 2 Province (Dhofar) FAC from UK,2.5,5,5
Oman,Italy,1981,?,2,,Compact 40L70,naval gun,2,,1983; 1984,New,For 2 Province (Dhofar) FAC from UK,2.5,5,5
Oman,Italy,1980,?,1,,Compact 40L70,naval gun,1,,1982,New,For 1 Province (Dhofar) FAC from UK,2.5,2.5,2.5
Oman,Italy,1986,?,1,,Compact 40L70,naval gun,1,,1989,New,For 1 Province (Dhofar) FAC from UK,2.5,2.5,2.5
Oman,Italy,1982,?,1,,Compact 40L70,naval gun,1,,1985,New,For 1 LSL (Al Bahr) landing ship from UK,2.5,2.5,2.5
Oman,Italy,1992,?,2,,Super Rapid 76mm,naval gun,2,,1996; 1997,New,For 2 Qahir frigates from UK,2.75,5.5,5.5
Oman,Italy,2007,?,3,,Super Rapid 76mm,naval gun,3,?,2013; 2014,New,For 3 Al Shamikh frigates from UK,2.75,8.25,8.25
Oman,Italy,2012,,4,,Super Rapid 76mm,naval gun,4,?,2015; 2016,New,For 4 Fearless-75 OPV from Singapore,2.75,11,11
Pakistan,China,1995,?,2,,Type-76A 37mm,naval gun,2,,1997; 1999,New,For 2 Jalalat FAC produced in Pakistan,2.5,5,5
Pakistan,Italy,2021,,4,,Albatros-NG,naval SAM system,1,,2023,New,For 4 MilGem (Babur) frigates from Turkey; for use with CAMM-ER SAM,5,20,5
Pakistan,Italy,2018,?,4,,Super Rapid 76mm,naval gun,1,,2023,New,For 4 MilGem frigates from Turkey,2.75,11,2.75
Pakistan,United Kingdom,1957,,2,,102mm Mk-19,naval gun,2,?,1958,Second hand but modernized,Probably second-hand but modernized before delivery; for modernization of 2 O Class destroyers,1.49,2.97,2.97
Pakistan,United States,1987,?,6,,Mk-15 Phalanx,naval gun,6,?,1987; 1988,New,For modernization of 6 Gearing (Tariq) destroyers,7,42,42
Pakistan,United States,1988,?,1,,Mk-15 Phalanx,naval gun,1,,1988,New,For modernization of 1 Country (Babur) destroyer,7,7,7
Pakistan,United States,2022,?,2,,SeaRAM,naval SAM system,0,,,New,For 2 OPV-2600 frigates from Netherlands,7,14,0
Peru,Italy,1976,?,6,,Compact 76mm,naval gun,6,,1980; 1981,New,For 6 PR-72P (Velarde) FAC from France,2.5,15,15
Peru,Italy,1976,?,6,,Compact 40L70,naval gun,6,,1980; 1981,New,For 6 PR-72P (Velarde) FAC from France,2.5,15,15
Peru,Italy,1985,?,2,,Compact 40L70,naval gun,2,,1988,New,For modernization of 1 Almirante Grau (De Ruyter) cruiser,2.5,5,5
Philippines,Italy,2017,?,2,,Super Rapid 76mm,naval gun,2,,2020; 2021,New,For 2 HHI-2600 (Rizal) frigates from South Korea,2.75,5.5,5.5
